event_id,order_id,event_time,event_code,raw_status,warehouse_id,quantity,quantity_unit,source_system
WHE-SYN-C-0002-04,ORD-SYN-C-0002,2026-06-01T17:42:37+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0002-05,ORD-SYN-C-0002,2026-06-01T18:12:09+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0002-06,ORD-SYN-C-0002,2026-06-01T18:15:42+08:00,packing_started,packing_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0002-07,ORD-SYN-C-0002,2026-06-01T18:54:33+08:00,packing_completed,packing_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0002-08,ORD-SYN-C-0002,2026-06-01T19:15:35+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0002-09,ORD-SYN-C-0002,2026-06-01T19:24:41+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-01,ORD-SYN-C-0003,2026-06-01T19:10:10+08:00,order_received,order_received,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-02,ORD-SYN-C-0003,2026-06-01T19:51:39+08:00,picking_started,picking_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-03,ORD-SYN-C-0003,2026-06-01T20:45:30+08:00,picking_completed,picking_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-04,ORD-SYN-C-0003,2026-06-01T21:09:21+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-05,ORD-SYN-C-0003,2026-06-01T21:41:50+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-06,ORD-SYN-C-0003,2026-06-01T21:46:02+08:00,packing_started,packing_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-07,ORD-SYN-C-0003,2026-06-01T22:19:06+08:00,packing_completed,packing_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-08,ORD-SYN-C-0003,2026-06-01T22:46:10+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0003-09,ORD-SYN-C-0003,2026-06-01T22:51:27+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0004-01,ORD-SYN-C-0004,2026-06-01T10:34:21+08:00,order_received,order_received,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-02,ORD-SYN-C-0004,2026-06-01T11:06:23+08:00,picking_started,picking_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-03,ORD-SYN-C-0004,2026-06-01T11:53:48+08:00,picking_completed,picking_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-04,ORD-SYN-C-0004,2026-06-01T12:18:46+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-05,ORD-SYN-C-0004,2026-06-01T12:46:54+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-06,ORD-SYN-C-0004,2026-06-01T12:55:05+08:00,packing_started,packing_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-07,ORD-SYN-C-0004,2026-06-01T13:28:54+08:00,packing_completed,packing_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-08,ORD-SYN-C-0004,2026-06-01T13:47:43+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0004-09,ORD-SYN-C-0004,2026-06-01T13:52:27+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0005-01,ORD-SYN-C-0005,2026-06-01T13:58:02+08:00,order_received,order_received,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-02,ORD-SYN-C-0005,2026-06-01T14:39:56+08:00,picking_started,picking_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-03,ORD-SYN-C-0005,2026-06-01T15:23:55+08:00,picking_completed,picking_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-04,ORD-SYN-C-0005,2026-06-01T15:50:41+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-05,ORD-SYN-C-0005,2026-06-01T16:16:51+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-06,ORD-SYN-C-0005,2026-06-01T16:20:55+08:00,packing_started,packing_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-07,ORD-SYN-C-0005,2026-06-01T16:57:41+08:00,packing_completed,packing_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-08,ORD-SYN-C-0005,2026-06-01T17:20:58+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0005-09,ORD-SYN-C-0005,2026-06-01T17:26:10+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0006-01,ORD-SYN-C-0006,2026-06-01T16:23:48+08:00,order_received,order_received,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-02,ORD-SYN-C-0006,2026-06-01T17:11:20+08:00,picking_started,picking_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-03,ORD-SYN-C-0006,2026-06-01T18:06:19+08:00,picking_completed,picking_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-04,ORD-SYN-C-0006,2026-06-01T18:37:01+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-05,ORD-SYN-C-0006,2026-06-01T19:07:40+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-06,ORD-SYN-C-0006,2026-06-01T19:10:59+08:00,packing_started,packing_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-07,ORD-SYN-C-0006,2026-06-01T19:45:57+08:00,packing_completed,packing_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-08,ORD-SYN-C-0006,2026-06-01T20:11:10+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0006-09,ORD-SYN-C-0006,2026-06-01T20:20:39+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0007-01,ORD-SYN-C-0007,2026-06-01T19:49:11+08:00,order_received,order_received,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-02,ORD-SYN-C-0007,2026-06-01T20:21:25+08:00,picking_started,picking_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-03,ORD-SYN-C-0007,2026-06-01T21:08:58+08:00,picking_completed,picking_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-04,ORD-SYN-C-0007,2026-06-01T21:38:54+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-05,ORD-SYN-C-0007,2026-06-01T22:07:39+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-06,ORD-SYN-C-0007,2026-06-01T22:13:20+08:00,packing_started,packing_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-07,ORD-SYN-C-0007,2026-06-01T22:44:30+08:00,packing_completed,packing_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-08,ORD-SYN-C-0007,2026-06-01T23:02:13+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0007-09,ORD-SYN-C-0007,2026-06-01T23:06:10+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0008-01,ORD-SYN-C-0008,2026-06-01T12:02:10+08:00,order_received,order_received,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-02,ORD-SYN-C-0008,2026-06-01T12:54:21+08:00,picking_started,picking_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-03,ORD-SYN-C-0008,2026-06-01T13:47:21+08:00,picking_completed,picking_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-04,ORD-SYN-C-0008,2026-06-01T14:13:26+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-05,ORD-SYN-C-0008,2026-06-01T14:35:59+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-06,ORD-SYN-C-0008,2026-06-01T14:45:44+08:00,packing_started,packing_started,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-07,ORD-SYN-C-0008,2026-06-01T15:30:39+08:00,packing_completed,packing_completed,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-08,ORD-SYN-C-0008,2026-06-01T15:46:44+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0008-09,ORD-SYN-C-0008,2026-06-01T15:57:53+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-01,ORD-SYN-C-0009,2026-06-01T14:29:10+08:00,order_received,order_received,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-02,ORD-SYN-C-0009,2026-06-01T15:00:58+08:00,picking_started,picking_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-03,ORD-SYN-C-0009,2026-06-01T15:44:21+08:00,picking_completed,picking_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-04,ORD-SYN-C-0009,2026-06-01T16:13:23+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-05,ORD-SYN-C-0009,2026-06-01T16:45:43+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-06,ORD-SYN-C-0009,2026-06-01T16:53:29+08:00,packing_started,packing_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-07,ORD-SYN-C-0009,2026-06-01T17:27:18+08:00,packing_completed,packing_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-08,ORD-SYN-C-0009,2026-06-01T17:46:12+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0009-09,ORD-SYN-C-0009,2026-06-01T17:56:43+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0010-01,ORD-SYN-C-0010,2026-06-01T17:51:14+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-02,ORD-SYN-C-0010,2026-06-01T18:28:02+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-03,ORD-SYN-C-0010,2026-06-01T19:10:21+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-04,ORD-SYN-C-0010,2026-06-01T19:40:37+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-05,ORD-SYN-C-0010,2026-06-01T20:02:25+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-06,ORD-SYN-C-0010,2026-06-01T20:09:43+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-07,ORD-SYN-C-0010,2026-06-01T20:44:52+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-08,ORD-SYN-C-0010,2026-06-01T21:13:16+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0010-09,ORD-SYN-C-0010,2026-06-01T21:20:54+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0011-01,ORD-SYN-C-0011,2026-06-02T09:31:03+08:00,order_received,order_received,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-02,ORD-SYN-C-0011,2026-06-02T10:22:45+08:00,picking_started,picking_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-03,ORD-SYN-C-0011,2026-06-02T11:14:36+08:00,picking_completed,picking_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-04,ORD-SYN-C-0011,2026-06-02T11:38:33+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-05,ORD-SYN-C-0011,2026-06-02T12:08:45+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-06,ORD-SYN-C-0011,2026-06-02T12:20:13+08:00,packing_started,packing_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-07,ORD-SYN-C-0011,2026-06-02T13:01:36+08:00,packing_completed,packing_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-08,ORD-SYN-C-0011,2026-06-02T13:17:44+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0011-09,ORD-SYN-C-0011,2026-06-02T13:21:00+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0012-01,ORD-SYN-C-0012,2026-06-02T13:02:48+08:00,order_received,order_received,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-02,ORD-SYN-C-0012,2026-06-02T13:47:36+08:00,picking_started,picking_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-03,ORD-SYN-C-0012,2026-06-02T14:39:41+08:00,picking_completed,picking_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-04,ORD-SYN-C-0012,2026-06-02T15:10:39+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-05,ORD-SYN-C-0012,2026-06-02T15:32:21+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-06,ORD-SYN-C-0012,2026-06-02T15:36:48+08:00,packing_started,packing_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-07,ORD-SYN-C-0012,2026-06-02T16:12:04+08:00,packing_completed,packing_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-08,ORD-SYN-C-0012,2026-06-02T16:29:47+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0012-09,ORD-SYN-C-0012,2026-06-02T16:36:25+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0013-01,ORD-SYN-C-0013,2026-06-02T15:13:01+08:00,order_received,order_received,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-02,ORD-SYN-C-0013,2026-06-02T15:53:46+08:00,picking_started,picking_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-03,ORD-SYN-C-0013,2026-06-02T16:47:18+08:00,picking_completed,picking_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-04,ORD-SYN-C-0013,2026-06-02T17:11:49+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-05,ORD-SYN-C-0013,2026-06-02T17:40:30+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-06,ORD-SYN-C-0013,2026-06-02T17:47:15+08:00,packing_started,packing_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-07,ORD-SYN-C-0013,2026-06-02T18:30:40+08:00,packing_completed,packing_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-08,ORD-SYN-C-0013,2026-06-02T18:49:03+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0013-09,ORD-SYN-C-0013,2026-06-02T18:54:52+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0014-01,ORD-SYN-C-0014,2026-06-02T18:39:42+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-02,ORD-SYN-C-0014,2026-06-02T19:15:29+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-03,ORD-SYN-C-0014,2026-06-02T20:00:45+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-04,ORD-SYN-C-0014,2026-06-02T20:25:41+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-05,ORD-SYN-C-0014,2026-06-02T20:49:23+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-06,ORD-SYN-C-0014,2026-06-02T20:58:05+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-07,ORD-SYN-C-0014,2026-06-02T21:41:13+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-08,ORD-SYN-C-0014,2026-06-02T22:03:54+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0014-09,ORD-SYN-C-0014,2026-06-02T22:15:29+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-01,ORD-SYN-C-0015,2026-06-02T11:15:34+08:00,order_received,order_received,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-02,ORD-SYN-C-0015,2026-06-02T11:51:23+08:00,picking_started,picking_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-03,ORD-SYN-C-0015,2026-06-02T12:45:03+08:00,picking_completed,picking_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-04,ORD-SYN-C-0015,2026-06-02T13:10:37+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-05,ORD-SYN-C-0015,2026-06-02T13:41:13+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-06,ORD-SYN-C-0015,2026-06-02T13:49:27+08:00,packing_started,packing_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-07,ORD-SYN-C-0015,2026-06-02T14:21:44+08:00,packing_completed,packing_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-08,ORD-SYN-C-0015,2026-06-02T14:37:30+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0015-09,ORD-SYN-C-0015,2026-06-02T14:48:27+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-01,ORD-SYN-C-0016,2026-06-02T13:37:26+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-02,ORD-SYN-C-0016,2026-06-02T14:18:05+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-03,ORD-SYN-C-0016,2026-06-02T15:00:58+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-04,ORD-SYN-C-0016,2026-06-02T15:31:48+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-05,ORD-SYN-C-0016,2026-06-02T15:56:16+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-06,ORD-SYN-C-0016,2026-06-02T16:01:25+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-07,ORD-SYN-C-0016,2026-06-02T16:42:57+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-08,ORD-SYN-C-0016,2026-06-02T17:10:39+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0016-09,ORD-SYN-C-0016,2026-06-02T17:19:27+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-C-0017-01,ORD-SYN-C-0017,2026-06-02T16:49:38+08:00,order_received,order_received,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-02,ORD-SYN-C-0017,2026-06-02T17:22:58+08:00,picking_started,picking_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-03,ORD-SYN-C-0017,2026-06-02T18:15:31+08:00,picking_completed,picking_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-04,ORD-SYN-C-0017,2026-06-02T18:36:56+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-05,ORD-SYN-C-0017,2026-06-02T18:59:06+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-06,ORD-SYN-C-0017,2026-06-02T19:02:46+08:00,packing_started,packing_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-07,ORD-SYN-C-0017,2026-06-02T19:43:07+08:00,packing_completed,packing_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-08,ORD-SYN-C-0017,2026-06-02T19:58:26+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0017-09,ORD-SYN-C-0017,2026-06-02T20:08:17+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-C-0018-01,ORD-SYN-C-0018,2026-06-02T19:17:25+08:00,order_received,order_received,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-02,ORD-SYN-C-0018,2026-06-02T20:04:04+08:00,picking_started,picking_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-03,ORD-SYN-C-0018,2026-06-02T20:51:17+08:00,picking_completed,picking_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-04,ORD-SYN-C-0018,2026-06-02T21:19:47+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-05,ORD-SYN-C-0018,2026-06-02T21:43:25+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-06,ORD-SYN-C-0018,2026-06-02T21:50:08+08:00,packing_started,packing_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-07,ORD-SYN-C-0018,2026-06-02T22:23:39+08:00,packing_completed,packing_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-08,ORD-SYN-C-0018,2026-06-02T22:53:32+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0018-09,ORD-SYN-C-0018,2026-06-02T22:59:50+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-C-0019-01,ORD-SYN-C-0019,2026-06-02T11:52:33+08:00,order_received,order_received,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0019-02,ORD-SYN-C-0019,2026-06-02T12:30:27+08:00,picking_started,picking_started,WH-SYN-EAST,1,piece,synthetic_case_generator
WHE-SYN-C-0019-03,ORD-SYN-C-0019,2026-06-02T13:13:10+08:00,picking_completed,picking_completed,WH-SYN-EAST,1,piece,synthetic_case_generator
