tracking_event_id,order_id,shipment_id,event_time,event_code,raw_status,carrier_id,location_code,region_code,exception_code,sequence_number
TRE-SYN-C-0002-04,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-03T02:14:34+08:00,in_transit,in_transit,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-C-0002-05,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-03T21:54:43+08:00,exception,exception,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-SD-QD,SYNTHETIC_DELAY,5
TRE-SYN-C-0002-06,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-04T17:34:53+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-C-0002-07,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-04T22:57:01+08:00,departed_hub,departed_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-SD-QD,,7
TRE-SYN-C-0002-08,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-06T15:17:56+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-SLOW,DEST-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-C-0002-09,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-08T02:12:53+08:00,out_for_delivery,out_for_delivery,CAR-SYN-SLOW,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-C-0002-10,ORD-SYN-C-0002,SHP-SYN-C-0002,2026-06-08T19:27:25+08:00,delivered,delivered,CAR-SYN-SLOW,SITE-CN-SD-QD,CN-SD-QD,,10
TRE-SYN-C-0003-01,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-01T22:46:10+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-HB-WH,,1
TRE-SYN-C-0003-02,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-02T04:52:13+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-HB-WH,,2
TRE-SYN-C-0003-03,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-02T05:31:18+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-HB-WH,,3
TRE-SYN-C-0003-04,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-02T06:05:35+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-HB-WH,,4
TRE-SYN-C-0003-05,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-02T16:12:14+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,5
TRE-SYN-C-0003-06,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-02T18:31:07+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,6
TRE-SYN-C-0003-07,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-03T09:23:08+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-HB-WH,CN-HB-WH,,7
TRE-SYN-C-0003-08,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-03T18:08:29+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,8
TRE-SYN-C-0003-09,ORD-SYN-C-0003,SHP-SYN-C-0003,2026-06-03T21:36:04+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,9
TRE-SYN-C-0004-01,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-01T13:47:43+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-C-0004-02,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-01T20:58:55+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-C-0004-03,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-01T21:29:14+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-C-0004-04,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-01T22:34:56+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-C-0004-05,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-02T10:03:40+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-C-0004-06,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-02T12:36:02+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-C-0004-07,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-02T23:18:48+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-C-0004-08,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-03T04:26:30+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-C-0004-09,ORD-SYN-C-0004,SHP-SYN-C-0004,2026-06-03T09:37:01+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-C-0005-01,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-01T17:20:58+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-C-0005-02,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-01T23:16:16+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-C-0005-03,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-01T23:58:40+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-C-0005-04,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-02T01:07:34+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-C-0005-05,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-02T10:40:28+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-C-0005-06,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-02T13:26:10+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-C-0005-07,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-02T23:29:29+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-C-0005-08,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-03T08:08:40+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-C-0005-09,ORD-SYN-C-0005,SHP-SYN-C-0005,2026-06-03T13:43:02+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-C-0006-01,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-01T20:11:10+08:00,shipment_created,shipment_created,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-C-0006-02,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-02T21:50:45+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-C-0006-03,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-02T23:00:51+08:00,origin_departed,origin_departed,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-C-0006-04,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-03T00:03:21+08:00,in_transit,in_transit,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-C-0006-05,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-03T21:21:00+08:00,exception,exception,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-JS-NJ,SYNTHETIC_DELAY,5
TRE-SYN-C-0006-06,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-04T18:38:39+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-C-0006-07,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-05T01:04:14+08:00,departed_hub,departed_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-JS-NJ,,7
TRE-SYN-C-0006-08,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-07T07:53:49+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-SLOW,DEST-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-C-0006-09,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-08T21:39:14+08:00,out_for_delivery,out_for_delivery,CAR-SYN-SLOW,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-C-0006-10,ORD-SYN-C-0006,SHP-SYN-C-0006,2026-06-09T16:22:52+08:00,delivered,delivered,CAR-SYN-SLOW,SITE-CN-JS-NJ,CN-JS-NJ,,10
TRE-SYN-C-0007-01,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-01T23:02:13+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,1
TRE-SYN-C-0007-02,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-02T06:02:48+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,2
TRE-SYN-C-0007-03,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-02T07:08:25+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,3
TRE-SYN-C-0007-04,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-02T08:34:48+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-C-0007-05,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-02T14:13:13+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-C-0007-06,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-02T16:57:28+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-C-0007-07,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-03T03:27:12+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-C-0007-08,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-03T08:51:38+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-C-0007-09,ORD-SYN-C-0007,SHP-SYN-C-0007,2026-06-03T10:59:53+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-C-0008-01,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-01T15:46:44+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-C-0008-02,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-01T21:16:41+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-C-0008-03,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-01T22:07:26+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-C-0008-04,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-01T23:14:40+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-C-0008-05,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-02T07:45:32+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-C-0008-06,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-02T10:25:31+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-C-0008-07,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-02T20:26:07+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-C-0008-08,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-03T05:16:41+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-C-0008-09,ORD-SYN-C-0008,SHP-SYN-C-0008,2026-06-03T09:47:41+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-C-0009-01,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-01T17:46:12+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-C-0009-02,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-02T01:42:46+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-C-0009-03,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-02T02:23:43+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-C-0009-04,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-02T03:00:51+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-C-0009-05,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-02T14:56:52+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-C-0009-06,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-02T18:18:49+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-C-0009-07,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-03T07:38:00+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-C-0009-08,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-03T12:53:55+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-C-0009-09,ORD-SYN-C-0009,SHP-SYN-C-0009,2026-06-03T17:00:36+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-C-0010-01,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-01T21:13:16+08:00,shipment_created,shipment_created,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-C-0010-02,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-02T23:27:20+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-C-0010-03,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-03T00:40:28+08:00,origin_departed,origin_departed,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-C-0010-04,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-03T01:13:23+08:00,in_transit,in_transit,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-C-0010-05,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-03T22:44:23+08:00,exception,exception,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-JS-NJ,SYNTHETIC_DELAY,5
TRE-SYN-C-0010-06,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-04T20:15:23+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-C-0010-07,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-05T03:21:42+08:00,departed_hub,departed_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-JS-NJ,,7
TRE-SYN-C-0010-08,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-06T18:26:52+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-SLOW,DEST-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-C-0010-09,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-08T05:18:15+08:00,out_for_delivery,out_for_delivery,CAR-SYN-SLOW,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-C-0010-10,ORD-SYN-C-0010,SHP-SYN-C-0010,2026-06-09T01:37:19+08:00,delivered,delivered,CAR-SYN-SLOW,SITE-CN-JS-NJ,CN-JS-NJ,,10
TRE-SYN-C-0011-01,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-02T13:17:44+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,1
TRE-SYN-C-0011-02,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-02T18:28:51+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,2
TRE-SYN-C-0011-03,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-02T19:49:39+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,3
TRE-SYN-C-0011-04,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-02T20:29:00+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-HB-WH,,4
TRE-SYN-C-0011-05,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-03T05:17:08+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,5
TRE-SYN-C-0011-06,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-03T07:01:30+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,6
TRE-SYN-C-0011-07,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-03T15:03:13+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-HB-WH,CN-HB-WH,,7
TRE-SYN-C-0011-08,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-03T21:50:06+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,8
TRE-SYN-C-0011-09,ORD-SYN-C-0011,SHP-SYN-C-0011,2026-06-04T01:24:52+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,9
TRE-SYN-C-0012-01,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-02T16:29:47+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-C-0012-02,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-03T00:06:35+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-C-0012-03,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-03T01:35:48+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-C-0012-04,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-03T02:24:22+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-C-0012-05,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-03T15:06:06+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-C-0012-06,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-03T17:03:45+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-C-0012-07,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-04T04:36:57+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-C-0012-08,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-04T07:07:11+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-C-0012-09,ORD-SYN-C-0012,SHP-SYN-C-0012,2026-06-04T10:35:20+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-C-0013-01,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-02T18:49:03+08:00,shipment_created,shipment_created,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-HB-WH,,1
TRE-SYN-C-0013-02,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-03T13:08:40+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-HB-WH,,2
TRE-SYN-C-0013-03,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-03T14:31:15+08:00,origin_departed,origin_departed,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-HB-WH,,3
TRE-SYN-C-0013-04,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-03T15:28:28+08:00,in_transit,in_transit,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-HB-WH,,4
TRE-SYN-C-0013-05,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-05T12:09:37+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-HB-WH,,5
TRE-SYN-C-0013-06,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-05T18:59:31+08:00,departed_hub,departed_hub,CAR-SYN-SLOW,HUB-SYN-01,CN-HB-WH,,6
TRE-SYN-C-0013-07,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-07T16:36:04+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-SLOW,DEST-CN-HB-WH,CN-HB-WH,,7
TRE-SYN-C-0013-08,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-09T00:43:12+08:00,out_for_delivery,out_for_delivery,CAR-SYN-SLOW,SITE-CN-HB-WH,CN-HB-WH,,8
TRE-SYN-C-0013-09,ORD-SYN-C-0013,SHP-SYN-C-0013,2026-06-09T16:28:04+08:00,delivered,delivered,CAR-SYN-SLOW,SITE-CN-HB-WH,CN-HB-WH,,9
TRE-SYN-C-0014-01,ORD-SYN-C-0014,SHP-SYN-C-0014,2026-06-02T22:03:54+08:00,shipment_created,shipment_created,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-C-0014-02,ORD-SYN-C-0014,SHP-SYN-C-0014,2026-06-04T01:32:18+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-C-0014-03,ORD-SYN-C-0014,SHP-SYN-C-0014,2026-06-04T02:27:25+08:00,origin_departed,origin_departed,CAR-SYN-SLOW,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-C-0014-04,ORD-SYN-C-0014,SHP-SYN-C-0014,2026-06-04T03:22:52+08:00,in_transit,in_transit,CAR-SYN-SLOW,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
