order_id,created_at,promised_delivery_time,actual_delivery_time,ordered_quantity,delivered_quantity,quantity_unit,order_status,raw_order_status,warehouse_id,carrier_id,destination_region,sales_channel
ORD-SYN-B-0022,2026-06-02T09:24:00+08:00,2026-06-04T21:24:00+08:00,2026-06-04T11:45:53+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-B-0023,2026-06-03T12:41:00+08:00,2026-06-06T00:41:00+08:00,2026-06-05T12:30:53+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0024,2026-06-03T15:05:00+08:00,2026-06-06T03:05:00+08:00,2026-06-05T11:34:24+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0025,2026-06-03T18:29:00+08:00,2026-06-06T06:29:00+08:00,2026-06-05T06:37:31+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0026,2026-06-03T10:53:00+08:00,2026-06-05T22:53:00+08:00,2026-06-05T08:05:33+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0027,2026-06-03T13:17:00+08:00,2026-06-06T01:17:00+08:00,2026-06-05T13:07:56+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0028,2026-06-03T16:41:00+08:00,2026-06-06T04:41:00+08:00,2026-06-05T20:08:30+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0029,2026-06-03T19:05:00+08:00,2026-06-06T07:05:00+08:00,2026-06-05T14:03:03+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-B-0030,2026-06-03T11:29:00+08:00,2026-06-05T23:29:00+08:00,2026-06-05T17:26:00+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0031,2026-06-03T14:53:00+08:00,2026-06-06T02:53:00+08:00,2026-06-05T08:10:02+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0032,2026-06-03T17:17:00+08:00,2026-06-06T05:17:00+08:00,2026-06-05T07:00:06+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0033,2026-06-04T09:51:00+08:00,2026-06-06T21:51:00+08:00,2026-06-06T04:27:18+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0034,2026-06-04T12:15:00+08:00,2026-06-07T00:15:00+08:00,2026-06-06T05:43:47+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0035,2026-06-04T15:39:00+08:00,2026-06-07T03:39:00+08:00,2026-06-06T10:08:57+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0036,2026-06-04T18:03:00+08:00,2026-06-07T06:03:00+08:00,2026-06-06T18:15:38+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_classroom
ORD-SYN-B-0037,2026-06-04T10:27:00+08:00,2026-06-06T22:27:00+08:00,2026-06-06T06:17:19+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0038,2026-06-04T13:51:00+08:00,2026-06-07T01:51:00+08:00,2026-06-06T06:18:54+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0039,2026-06-04T16:15:00+08:00,2026-06-07T04:15:00+08:00,2026-06-06T03:49:33+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0040,2026-06-04T19:39:00+08:00,2026-06-07T07:39:00+08:00,2026-06-06T16:45:55+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0041,2026-06-04T11:03:00+08:00,2026-06-06T23:03:00+08:00,2026-06-05T22:05:39+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_classroom
ORD-SYN-B-0042,2026-06-04T14:27:00+08:00,2026-06-07T02:27:00+08:00,2026-06-06T15:24:44+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0043,2026-06-05T17:01:00+08:00,2026-06-08T05:01:00+08:00,2026-06-07T16:26:09+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0044,2026-06-05T09:25:00+08:00,2026-06-07T21:25:00+08:00,2026-06-06T23:37:04+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0045,2026-06-05T12:49:00+08:00,2026-06-08T00:49:00+08:00,2026-06-07T08:23:38+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0046,2026-06-05T15:13:00+08:00,2026-06-08T03:13:00+08:00,2026-06-07T08:09:49+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_store
ORD-SYN-B-0047,2026-06-05T18:37:00+08:00,2026-06-08T06:37:00+08:00,2026-06-07T15:04:07+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0048,2026-06-05T10:01:00+08:00,2026-06-07T22:01:00+08:00,2026-06-07T08:30:51+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0049,2026-06-05T13:25:00+08:00,2026-06-08T01:25:00+08:00,2026-06-07T13:13:48+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-B-0050,2026-06-05T16:49:00+08:00,2026-06-08T04:49:00+08:00,2026-06-07T18:15:33+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-B-0051,2026-06-05T19:13:00+08:00,2026-06-08T07:13:00+08:00,2026-06-07T16:38:35+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0052,2026-06-05T11:37:00+08:00,2026-06-07T23:37:00+08:00,2026-06-07T03:24:42+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0053,2026-06-06T14:11:00+08:00,2026-06-09T02:11:00+08:00,2026-06-08T09:21:01+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0054,2026-06-06T17:35:00+08:00,2026-06-09T05:35:00+08:00,2026-06-08T19:52:52+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0055,2026-06-06T09:59:00+08:00,2026-06-08T21:59:00+08:00,2026-06-08T05:55:24+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-SD-QD,synthetic_store
ORD-SYN-B-0056,2026-06-06T12:23:00+08:00,2026-06-09T00:23:00+08:00,2026-06-08T01:45:55+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0057,2026-06-06T15:47:00+08:00,2026-06-09T03:47:00+08:00,2026-06-08T11:34:19+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0058,2026-06-06T18:11:00+08:00,2026-06-09T06:11:00+08:00,2026-06-08T13:55:15+08:00,2,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0059,2026-06-06T10:35:00+08:00,2026-06-08T22:35:00+08:00,2026-06-08T06:19:12+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0060,2026-06-06T13:59:00+08:00,2026-06-09T01:59:00+08:00,2026-06-08T06:47:34+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-HB-WH,synthetic_classroom
ORD-SYN-B-0061,2026-06-06T16:23:00+08:00,2026-06-09T04:23:00+08:00,2026-06-08T09:44:48+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_classroom
ORD-SYN-B-0062,2026-06-06T19:47:00+08:00,2026-06-09T07:47:00+08:00,2026-06-08T10:12:34+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_store
ORD-SYN-B-0063,2026-06-07T11:21:00+08:00,2026-06-09T23:21:00+08:00,2026-06-09T06:56:34+08:00,5,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0064,2026-06-07T14:45:00+08:00,2026-06-10T02:45:00+08:00,2026-06-09T14:26:57+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0065,2026-06-07T17:09:00+08:00,2026-06-10T05:09:00+08:00,2026-06-09T16:27:02+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0066,2026-06-07T09:33:00+08:00,2026-06-09T21:33:00+08:00,2026-06-09T10:45:13+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0067,2026-06-07T12:57:00+08:00,2026-06-10T00:57:00+08:00,2026-06-09T08:06:14+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0068,2026-06-07T15:21:00+08:00,2026-06-10T03:21:00+08:00,2026-06-09T03:36:19+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0069,2026-06-07T18:45:00+08:00,2026-06-10T06:45:00+08:00,2026-06-09T10:27:52+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-B-0070,2026-06-07T10:09:00+08:00,2026-06-09T22:09:00+08:00,2026-06-09T07:29:57+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0071,2026-06-07T13:33:00+08:00,2026-06-10T01:33:00+08:00,2026-06-09T06:39:28+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0072,2026-06-07T16:57:00+08:00,2026-06-10T04:57:00+08:00,2026-06-09T03:58:26+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-B-0073,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-10T18:40:17+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0074,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-11T01:09:22+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0075,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T23:12:51+08:00,1,0,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_store
ORD-SYN-B-0076,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-10T16:26:16+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_store
ORD-SYN-B-0077,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T16:32:44+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-B-0078,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-10T18:28:46+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0079,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T21:30:17+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0080,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-11T00:17:03+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_classroom
ORD-SYN-B-0081,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-10T18:27:58+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0082,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T22:13:35+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0083,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-10T18:12:26+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0084,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-11T03:32:45+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0085,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T19:22:29+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0086,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-10T16:53:05+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0087,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T19:40:59+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-B-0088,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-10T23:53:36+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0089,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-11T01:35:10+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0090,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T19:01:50+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0091,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-10T14:05:20+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0092,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-11T00:31:21+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0093,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-11T08:26:37+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0094,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T18:16:10+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0095,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-11T03:12:54+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-B-0096,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-10T17:37:03+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0097,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T17:09:04+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0098,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-11T02:49:21+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_classroom
ORD-SYN-B-0099,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T19:42:10+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-B-0100,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T21:53:41+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0101,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-11T00:18:32+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0102,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T20:39:41+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0103,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-11T05:26:00+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-B-0104,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T21:44:37+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0105,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T18:19:29+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-HB-WH,synthetic_store
ORD-SYN-B-0106,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-11T04:32:06+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-B-0107,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-11T03:03:11+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-HB-WH,synthetic_classroom
ORD-SYN-B-0108,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-10T17:14:53+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-B-0109,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T18:18:31+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-HB-WH,synthetic_store
ORD-SYN-B-0110,2026-06-08T10:19:00+08:00,2026-06-10T22:19:00+08:00,2026-06-10T18:14:04+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-B-0111,2026-06-08T10:43:00+08:00,2026-06-10T22:43:00+08:00,2026-06-11T03:45:44+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-B-0112,2026-06-08T10:07:00+08:00,2026-06-10T22:07:00+08:00,2026-06-10T18:46:49+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-B-0113,2026-06-08T10:31:00+08:00,2026-06-10T22:31:00+08:00,2026-06-11T04:13:06+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0114,2026-06-08T10:55:00+08:00,2026-06-10T22:55:00+08:00,2026-06-10T17:09:50+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_classroom
